xkoord,ykoord,kinder,random
8.533338007,47.39505723,1.93596947,2.616913629
8.533787165,47.39505723,1.85879838,2.64106154
8.534236323,47.39505723,1.73006594,2.496855504
8.53468548,47.39505723,1.64558804,1.665130791
8.535134638,47.39505723,1.53596807,1.902388289
8.535583796,47.39505723,1.47854424,2.118358276
8.536032953,47.39505723,1.39698613,2.25826604
8.536482111,47.39505723,1.35579705,1.84461356
8.536931269,47.39505723,1.37630999,2.21919518
8.537380426,47.39505723,1.41440701,2.315427267
8.537829584,47.39505723,1.47078347,2.143927615
8.538278742,47.39505723,1.53866923,2.310363557
8.538727899,47.39505723,1.62936723,1.738385719
8.539177057,47.39505723,1.7385217,1.992993918
8.539626214,47.39505723,1.86371899,2.068068786
8.540075372,47.39505723,1.97277939,1.995553101
8.54052453,47.39505723,2.0860889,2.109755446
8.540973687,47.39505723,2.17366314,2.603337248
8.541422845,47.39505723,2.25350404,2.465362443
8.541872003,47.39505723,2.31991267,2.772340777
8.54232116,47.39505723,2.31152773,3.208812686
8.542770318,47.39505723,2.29923987,2.439031568
8.543219476,47.39505723,2.23375607,2.907747847
8.543668633,47.39505723,2.11249375,2.613220206
8.544117791,47.39505723,1.95647907,2.028513247
8.544566949,47.39505723,1.81451118,1.982345524
8.545016106,47.39505723,1.61004925,1.797951176
8.545465264,47.39505723,1.43190491,2.265609234
8.545914421,47.39505723,1.20817721,1.383655565
8.546363579,47.39505723,1.00892198,1.781552418
8.546812737,47.39505723,0.87118095,1.275904094
8.547261894,47.39505723,0.69610327,1.125920455
8.547711052,47.39505723,0.57172173,1.099494473
8.54816021,47.39505723,0.48366609,0.528763772
8.548609367,47.39505723,0.39462972,1.108693569
8.549058525,47.39505723,0.31058407,0.3639137
8.549507683,47.39505723,0.2571964,1.206856662
8.54995684,47.39505723,0.23016743,0.705251972
8.550405998,47.39505723,0.19170742,0.61166136
8.550855155,47.39505723,0.17227823,1.011709406
8.551304313,47.39505723,0.17838891,0.673411544
8.551753471,47.39505723,0.16092648,0.941861472
8.552202628,47.39505723,0.1616665,0.905196559
8.552651786,47.39505723,0.15750885,0.379619114
8.553100944,47.39505723,0.15158238,1.001324677
8.553550101,47.39505723,0.13129155,0.704675524
8.553999259,47.39505723,0.113103,0.348271851
8.554448417,47.39505723,0.09123389,0.935026093
8.554897574,47.39505723,0.07135674,0.381393899
8.555346732,47.39505723,0.05024013,0.471553365
8.55579589,47.39505723,0.03239911,0.789003696
8.556245047,47.39505723,0.01986405,0.831366392
8.556694205,47.39505723,0,0.864052055
8.557143362,47.39505723,0,0.918476312
8.55759252,47.39505723,0,0.3050949
8.558041678,47.39505723,0,0.515636592
8.558490835,47.39505723,0,0.875571998
8.558939993,47.39505723,0,0.28672585
8.559389151,47.39505723,0,0.970042737
8.559838308,47.39505723,0,0.63659067
8.560287466,47.39505723,0,0.859791441
8.560736624,47.39505723,0,0.3200785
8.561185781,47.39505723,0,0.683108992
8.561634939,47.39505723,0,0.893474082
8.562084097,47.39505723,0,0.270787963
8.562533254,47.39505723,0,0.307451815
8.562982412,47.39505723,0,0.949308628
8.563431569,47.39505723,0,0.025311502
8.563880727,47.39505723,0,0.350323449
8.564329885,47.39505723,0,0.752622489
8.564779042,47.39505723,0,0.089112544
8.5652282,47.39505723,0,0.372786848
8.565677358,47.39505723,0,0.297849609
8.566126515,47.39505723,0,0.225278102
8.566575673,47.39505723,0,0.275839363
8.567024831,47.39505723,0,0.857571086
8.567473988,47.39505723,0,0.789429384
8.567923146,47.39505723,0,0.025886069
8.568372304,47.39505723,0,0.559408145
8.568821461,47.39505723,0,0.661856012
8.569270619,47.39505723,0,0.752568962
8.569719776,47.39505723,0,0.888506795
8.570168934,47.39505723,0,0.05154229
8.570618092,47.39505723,0,0.636077239
8.571067249,47.39505723,0,0.217884917
8.571516407,47.39505723,0,0.142704729
8.571965565,47.39505723,0,0.011331734
8.572414722,47.39505723,0,0.713792592
8.57286388,47.39505723,0,0.385916436
8.573313038,47.39505723,0,0.830613945
8.573762195,47.39505723,0,0.486855377
8.574211353,47.39505723,0,0.175216411
8.574660511,47.39505723,0,0.01355423
8.575109668,47.39505723,0,0.80122959
8.575558826,47.39505723,0,0.222453523
8.576007983,47.39505723,0,0.118147159
8.576457141,47.39505723,0,0.340928775
8.576906299,47.39505723,0,0.766030432
8.577355456,47.39505723,0,0.430059749
8.577804614,47.39505723,0,0.874635789
8.578253772,47.39505723,0,0.09119596
8.578702929,47.39505723,0,0.435837373
8.579152087,47.39505723,0,0.582039495
8.579601245,47.39505723,0,0.108426526
8.580050402,47.39505723,0,0.912952318
8.58049956,47.39505723,0,0.556961804
8.580948718,47.39505723,0,0.622737785
8.581397875,47.39505723,0,0.050772522
8.581847033,47.39505723,0,0.111024019
8.58229619,47.39505723,0,0.953414187
8.582745348,47.39505723,0,0.9675511
8.583194506,47.39505723,0,0.639968027
8.583643663,47.39505723,0,0.737087736
8.584092821,47.39505723,0,0.759409462
8.584541979,47.39505723,0,0.585979703
8.584991136,47.39505723,0,0.064935182
8.585440294,47.39505723,0,0.992445428
8.585889452,47.39505723,0,0.07888415
8.586338609,47.39505723,0,0.498633624
8.586787767,47.39505723,0,0.126632726
8.587236925,47.39505723,0,0.382822636
8.587686082,47.39505723,0,0.744600179
8.58813524,47.39505723,0,0.726815863
8.588584397,47.39505723,0,0.568535232
8.589033555,47.39505723,0,0.008739099
8.589482713,47.39505723,0,0.317484252
8.467311834,47.39536128,0,0.05636701
8.467760992,47.39536128,0.00189082,0.354892678
8.468210149,47.39536128,0.01753226,0.553669928
8.468659307,47.39536128,0.06334236,0.837746134
8.469108465,47.39536128,0.12598982,0.604676067
8.469557622,47.39536128,0.1878905,0.979714895
8.47000678,47.39536128,0.26039863,1.2213691
8.470455938,47.39536128,0.32784954,1.228423195
8.470905095,47.39536128,0.40053013,0.874534062
8.471354253,47.39536128,0.44469932,1.34503684
8.47180341,47.39536128,0.50499135,1.297414572
8.472252568,47.39536128,0.53824282,1.495005875
8.472701726,47.39536128,0.6127789,1.224134317
8.473150883,47.39536128,0.64659292,1.058429188
8.473600041,47.39536128,0.64905894,0.854015297
8.474049199,47.39536128,0.63790524,1.503718359
8.474498356,47.39536128,0.62550294,1.196042912
8.474947514,47.39536128,0.6038084,0.610380739
8.475396672,47.39536128,0.56490815,1.326179497
8.475845829,47.39536128,0.48413435,0.791997793
8.476294987,47.39536128,0.41612166,1.399055698
8.476744145,47.39536128,0.37750721,0.774521851
8.477193302,47.39536128,0.36710671,1.285559196
8.47764246,47.39536128,0.33377945,1.106729701
8.478091617,47.39536128,0.34391132,0.722755813
8.478540775,47.39536128,0.35837618,1.105972985
8.478989933,47.39536128,0.37960643,0.469254824
8.47943909,47.39536128,0.42444578,0.81245877
8.479888248,47.39536128,0.43320045,0.638759496
8.480337406,47.39536128,0.4727824,1.072479014
8.480786563,47.39536128,0.44929656,0.666340998
8.481235721,47.39536128,0.4010354,1.113249702
8.481684879,47.39536128,0.34025985,0.98522272
8.482134036,47.39536128,0.28355607,0.696935669
8.482583194,47.39536128,0.19669975,0.793108546
8.483032352,47.39536128,0.14755669,0.248882249
8.483481509,47.39536128,0.09288023,1.073964908
8.483930667,47.39536128,0.08625709,0.51393934
8.484379824,47.39536128,0.1140165,0.156338452
8.484828982,47.39536128,0.131799,0.26825486
8.48527814,47.39536128,0.15824325,0.318867994
8.485727297,47.39536128,0.15401529,1.062446813
8.486176455,47.39536128,0.25163189,0.76847318
8.486625613,47.39536128,0.37949857,0.649052753
8.48707477,47.39536128,0.51345557,1.30897486
8.487523928,47.39536128,0.71177638,1.016825994
8.487973086,47.39536128,0.84732246,1.155148827
8.488422243,47.39536128,0.92196006,1.667739023
8.488871401,47.39536128,0.99949032,1.339892198
8.489320559,47.39536128,1.0076685,1.966221948
8.489769716,47.39536128,1.08962548,1.311386374
8.490218874,47.39536128,1.04158568,1.058614479
8.490668031,47.39536128,0.9273383,1.708233192
8.491117189,47.39536128,0.79697818,1.153803113
8.491566347,47.39536128,0.64589,1.383228895
8.492015504,47.39536128,0.51425135,0.626226399
8.492464662,47.39536128,0.36878005,0.430710238
8.49291382,47.39536128,0.16937385,0.840505996
8.493362977,47.39536128,0.11977635,0.376366487
8.493812135,47.39536128,0.06598965,0.806464719
8.494261293,47.39536128,0.05142652,0.079647864
8.49471045,47.39536128,0.03604238,0.623516899
8.495159608,47.39536128,0.01140384,0.846587625
8.495608766,47.39536128,0,0.002465833
8.496057923,47.39536128,0.00378165,0.993910453
8.496507081,47.39536128,0.05685726,0.134500024
8.496956238,47.39536128,0.07972693,0.102551707
8.497405396,47.39536128,0.10004477,0.557866762
8.497854554,47.39536128,0.12312858,0.273876707
8.498303711,47.39536128,0.14269616,0.450367752
8.498752869,47.39536128,0.15909022,0.28567404
8.499202027,47.39536128,0.16154179,0.368896033
8.499651184,47.39536128,0.15829813,0.805303343
8.500100342,47.39536128,0.14628072,0.780748676
8.5005495,47.39536128,0.12763251,0.15969204
8.500998657,47.39536128,0.10531449,0.770947858
8.501447815,47.39536128,0.082342,0.913876302
8.501896973,47.39536128,0.0611481,0.198463148
8.50234613,47.39536128,0.00935967,0.147056815
8.502795288,47.39536128,0.00972736,0.895533939
8.503244445,47.39536128,0.01438604,0.583000649
8.503693603,47.39536128,0.02074926,0.730228672
8.504142761,47.39536128,0.05799292,0.403294575
8.504591918,47.39536128,0.12869036,0.623997317
8.505041076,47.39536128,0.18195724,0.662468047
8.505490234,47.39536128,0.2515316,0.470960574
8.505939391,47.39536128,0.4093765,1.085688572
8.506388549,47.39536128,0.53887117,0.850429961
8.506837707,47.39536128,0.68062568,1.54099082
8.507286864,47.39536128,0.79900444,1.093881677
8.507736022,47.39536128,0.88693482,1.270622572
8.508185179,47.39536128,0.99219102,1.802338857
8.508634337,47.39536128,1.06771791,1.959510233
8.509083495,47.39536128,1.09303403,2.03430351
8.509532652,47.39536128,1.07316005,1.227533645
8.50998181,47.39536128,1.04107678,1.95855478
8.510430968,47.39536128,0.96727812,1.401682929
8.510880125,47.39536128,0.89068592,1.078423522
8.511329283,47.39536128,0.82658267,0.971398368
8.511778441,47.39536128,0.75724888,1.242180692
8.512227598,47.39536128,0.73757422,1.639252845
8.512676756,47.39536128,0.71259218,1.533967323
8.513125914,47.39536128,0.74496531,1.147480544
8.513575071,47.39536128,0.80902922,0.957810453
8.514024229,47.39536128,0.86474878,1.201583443
8.514473386,47.39536128,0.95108807,1.692444953
8.514922544,47.39536128,0.97599471,1.700032483
8.515371702,47.39536128,1.01025856,1.660988993
8.515820859,47.39536128,1.03605187,1.138482003
8.516270017,47.39536128,1.02348733,1.348328421
8.516719175,47.39536128,1.00967491,1.459395552
8.517168332,47.39536128,1.01345718,1.449757055
8.51761749,47.39536128,1.00354612,1.395008025
8.518066648,47.39536128,0.97460991,1.046882145
8.518515805,47.39536128,0.96134758,1.843123206
8.518964963,47.39536128,0.95344836,1.36899906
8.519414121,47.39536128,0.93583417,1.280340599
8.519863278,47.39536128,0.93017691,1.51903357
8.520312436,47.39536128,0.94666982,1.911311436
8.520761593,47.39536128,0.96426129,1.603056149
8.521210751,47.39536128,0.96841753,1.275628818
8.521659909,47.39536128,0.9907003,1.092181101
8.522109066,47.39536128,1.03275561,1.656316456
8.522558224,47.39536128,1.06027246,1.237049003
8.523007382,47.39536128,1.09740651,1.164290678
8.523456539,47.39536128,1.12534845,1.429816157
8.523905697,47.39536128,1.17184293,1.389234304
8.524354855,47.39536128,1.25059092,2.149593174
8.524804012,47.39536128,1.32855725,2.304782234
8.52525317,47.39536128,1.48063791,1.59965928
8.525702328,47.39536128,1.62688529,2.355612371
8.526151485,47.39536128,1.7370038,2.434513913
8.526600643,47.39536128,1.87803364,2.354703571
8.5270498,47.39536128,1.97444022,2.791051125
8.527498958,47.39536128,2.07027626,2.893941957
8.527948116,47.39536128,2.09674907,2.826534235
8.528397273,47.39536128,2.10435724,2.547661848
8.528846431,47.39536128,2.14008832,2.645511203
8.529295589,47.39536128,2.15439653,2.896537923
8.529744746,47.39536128,2.1583662,2.163216081
8.530193904,47.39536128,2.15766883,3.152137606
8.530643062,47.39536128,2.17046094,2.390845392
8.531092219,47.39536128,2.12910151,2.383459048
8.531541377,47.39536128,2.11194372,2.431763831
8.531990535,47.39536128,2.08877063,2.851796215
8.532439692,47.39536128,2.02165413,3.013357174
8.53288885,47.39536128,1.98323226,2.45141822
8.533338007,47.39536128,1.91470814,2.183758768
8.533787165,47.39536128,1.84384763,1.921455116
8.534236323,47.39536128,1.76189291,2.643125987
8.53468548,47.39536128,1.66569352,2.605227982
8.535134638,47.39536128,1.60377252,2.155266465
8.535583796,47.39536128,1.53342915,2.02409911
8.536032953,47.39536128,1.50298929,2.483844694
8.536482111,47.39536128,1.46576953,2.125004646
8.536931269,47.39536128,1.44853842,1.469900136
8.537380426,47.39536128,1.48524499,1.711293695
8.537829584,47.39536128,1.52686942,1.765288253
8.538278742,47.39536128,1.59114873,2.564627313
8.538727899,47.39536128,1.66134131,1.888975946
8.539177057,47.39536128,1.77203715,1.998748085
8.539626214,47.39536128,1.87282538,2.047978476
8.540075372,47.39536128,1.96638453,2.120861898
8.54052453,47.39536128,2.10713172,2.739881232
8.540973687,47.39536128,2.16685653,2.250361432
8.541422845,47.39536128,2.28169513,2.726161656
8.541872003,47.39536128,2.29858112,2.307276578
8.54232116,47.39536128,2.31133461,2.588979865
8.542770318,47.39536128,2.2737937,2.600825233
8.543219476,47.39536128,2.22389293,2.320555415
8.543668633,47.39536128,2.1040647,2.295999168
8.544117791,47.39536128,1.95689809,2.398982529
8.544566949,47.39536128,1.78700733,1.902277376
8.545016106,47.39536128,1.5879308,1.998110108
8.545465264,47.39536128,1.39807808,1.887577257
8.545914421,47.39536128,1.20022416,1.398901371
8.546363579,47.39536128,1.01501465,1.569253761
8.546812737,47.39536128,0.83804899,1.791894958
8.547261894,47.39536128,0.65685207,0.711343962
8.547711052,47.39536128,0.55267918,1.426830504
8.54816021,47.39536128,0.45042297,0.687093383
8.548609367,47.39536128,0.35053477,0.783807586
8.549058525,47.39536128,0.26708928,1.172077486
8.549507683,47.39536128,0.2043764,0.661069243
8.54995684,47.39536128,0.16810217,0.198658929
8.550405998,47.39536128,0.14546281,0.326102647
8.550855155,47.39536128,0.12990758,0.789681725
8.551304313,47.39536128,0.13288277,1.022149069
8.551753471,47.39536128,0.13845971,0.730539095
8.552202628,47.39536128,0.14122145,0.442026028
8.552651786,47.39536128,0.14074814,0.182477032
8.553100944,47.39536128,0.13844393,1.050624609
8.553550101,47.39536128,0.12614393,0.666136697
8.553999259,47.39536128,0.10908965,0.790025096
8.554448417,47.39536128,0.09133591,0.242705312
8.554897574,47.39536128,0.06956857,0.975507629
8.555346732,47.39536128,0.05031283,0.541280142
8.55579589,47.39536128,0.0326964,0.486574942
8.556245047,47.39536128,0.01413266,0.815438479
8.556694205,47.39536128,0,0.314151186
8.557143362,47.39536128,0,0.529962557
8.55759252,47.39536128,0,0.788331825
8.558041678,47.39536128,0,0.391106421
8.558490835,47.39536128,0,0.125759618
8.558939993,47.39536128,0,0.497063127
8.559389151,47.39536128,0,0.522457335
8.559838308,47.39536128,0,0.391331496
8.560287466,47.39536128,0,0.29267105
8.560736624,47.39536128,0,0.145322745
8.561185781,47.39536128,0,0.679668582
8.561634939,47.39536128,0,0.952325641
8.562084097,47.39536128,0,0.777514978
8.562533254,47.39536128,0,0.400460302
8.562982412,47.39536128,0,0.304630337
8.563431569,47.39536128,0,0.572275609
8.563880727,47.39536128,0,0.098233744
8.564329885,47.39536128,0,0.060711793
8.564779042,47.39536128,0,0.762100154
8.5652282,47.39536128,0,0.622294343
8.565677358,47.39536128,0,0.640035179
8.566126515,47.39536128,0,0.883714302
8.566575673,47.39536128,0,0.70405809
8.567024831,47.39536128,0,0.575167781
8.567473988,47.39536128,0,0.085890595
8.567923146,47.39536128,0,0.700490079
8.568372304,47.39536128,0,0.385070585
8.568821461,47.39536128,0,0.77897718
8.569270619,47.39536128,0,0.471211776
8.569719776,47.39536128,0,0.065668433
8.570168934,47.39536128,0,0.031296736
8.570618092,47.39536128,0,0.332046818
8.571067249,47.39536128,0,0.090809316
8.571516407,47.39536128,0,0.341104076
8.571965565,47.39536128,0,0.956055316
8.572414722,47.39536128,0,0.571372384
8.57286388,47.39536128,0,0.265615215
8.573313038,47.39536128,0,0.808985161
8.573762195,47.39536128,0,0.584429122
8.574211353,47.39536128,0,0.87718175
8.574660511,47.39536128,0,0.337387896
8.575109668,47.39536128,0,0.438218692
8.575558826,47.39536128,0,0.824954874
8.576007983,47.39536128,0,0.519883954
8.576457141,47.39536128,0,0.615751739
8.576906299,47.39536128,0,0.074213448
8.577355456,47.39536128,0,0.072783451
8.577804614,47.39536128,0,0.621279277
8.578253772,47.39536128,0,0.45105548
8.578702929,47.39536128,0,0.546577555
8.579152087,47.39536128,0,0.457133779
8.579601245,47.39536128,0,0.996228707
8.580050402,47.39536128,0,0.458973845
8.58049956,47.39536128,0,0.232652653
8.580948718,47.39536128,0,0.41560448
8.581397875,47.39536128,0,0.041747426
8.581847033,47.39536128,0,0.795734207
8.58229619,47.39536128,0,0.104565775
8.582745348,47.39536128,0,0.675802448
8.583194506,47.39536128,0,0.654840595
8.583643663,47.39536128,0,0.443278514
8.584092821,47.39536128,0,0.699880888
8.584541979,47.39536128,0,0.923764864
8.584991136,47.39536128,0,0.091016095
8.585440294,47.39536128,0,0.637249463
8.585889452,47.39536128,0,0.229533344
8.586338609,47.39536128,0,0.984015216
8.586787767,47.39536128,0,0.656835414
8.587236925,47.39536128,0,0.13268732
8.587686082,47.39536128,0,0.722704157
8.58813524,47.39536128,0,0.523268002
8.588584397,47.39536128,0,0.855548445
8.589033555,47.39536128,0,0.674247861
8.589482713,47.39536128,0,0.088163819
8.58993187,47.39536128,0,0.857049533
8.466862676,47.39566533,0,0.637232296
8.467311834,47.39566533,0,0.876597777
8.467760992,47.39566533,0,0.324962982
8.468210149,47.39566533,0.00605891,0.139431711
8.468659307,47.39566533,0.03645302,0.944641138
8.469108465,47.39566533,0.08760907,0.419672575
8.469557622,47.39566533,0.1464911,0.453607867
8.47000678,47.39566533,0.20594501,0.791560261
8.470455938,47.39566533,0.27060732,1.010210104
8.47180341,47.39566533,0.41814911,0.95171356
8.472701726,47.39566533,0.46281606,0.573591412
8.473150883,47.39566533,0.48249561,0.525531691
8.473600041,47.39566533,0.49988702,1.373449482
8.474049199,47.39566533,0.49400449,0.631398932
8.474498356,47.39566533,0.45548335,0.921485848
8.474947514,47.39566533,0.42821848,0.906489608
8.475396672,47.39566533,0.38487369,0.68381246
8.475845829,47.39566533,0.33749193,0.482276258
8.476294987,47.39566533,0.28504056,0.440599499
8.476744145,47.39566533,0.22603567,0.73664952
8.477193302,47.39566533,0.22818398,0.816985813
8.47764246,47.39566533,0.21274972,1.211219039
8.478091617,47.39566533,0.22704755,0.632038052
8.478540775,47.39566533,0.21846285,0.513636125
8.478989933,47.39566533,0.2437693,0.911837811
8.47943909,47.39566533,0.27823651,0.669160247
8.479888248,47.39566533,0.30249578,1.165192287
8.480337406,47.39566533,0.30881077,1.235058027
8.480786563,47.39566533,0.30981031,0.333567686
8.481235721,47.39566533,0.26786557,0.822254874
8.481684879,47.39566533,0.24230802,0.498529371
8.482134036,47.39566533,0.18364266,0.885724443
8.482583194,47.39566533,0.14687212,0.588108816
8.483032352,47.39566533,0.1284792,0.319190524
8.483481509,47.39566533,0.13956042,0.450012285
8.483930667,47.39566533,0.17803475,0.576315697
8.484379824,47.39566533,0.19428511,0.79853975
8.484828982,47.39566533,0.19896625,0.442852784
8.48527814,47.39566533,0.24201228,0.292951118
8.485727297,47.39566533,0.294752,0.917426533
8.486176455,47.39566533,0.45628202,1.288462742
8.486625613,47.39566533,0.61220098,0.887156491
8.48707477,47.39566533,0.84853226,1.713607674
8.487523928,47.39566533,1.01161516,1.678259801
8.487973086,47.39566533,1.1511898,1.933348172
8.488422243,47.39566533,1.26303172,2.203960855
8.488871401,47.39566533,1.40850115,1.809356208
8.489320559,47.39566533,1.44486427,1.608508503
8.489769716,47.39566533,1.38086295,1.730216922
8.490218874,47.39566533,1.30257678,1.910578422
8.490668031,47.39566533,1.19843245,2.045358151
8.491117189,47.39566533,1.05635381,1.729568812
8.491566347,47.39566533,0.85122114,0.97646571
8.492015504,47.39566533,0.67021894,1.627468047
8.492464662,47.39566533,0.53841096,1.128346882
8.49291382,47.39566533,0.31706265,0.5089014
8.493362977,47.39566533,0.25313121,0.263063511
8.493812135,47.39566533,0.10321241,0.8864412
8.494261293,47.39566533,0.08328202,0.147560348
8.49471045,47.39566533,0.0649645,0.276114761
8.495159608,47.39566533,0.04254004,0.109326535
8.495608766,47.39566533,0.02517274,0.709978936
8.496057923,47.39566533,0.01252598,0.973456416
8.496507081,47.39566533,0.03810026,0.557220151
8.496956238,47.39566533,0.07079002,0.167076432
8.497405396,47.39566533,0.08470507,0.831774609
8.497854554,47.39566533,0.10086464,0.308921857
8.498303711,47.39566533,0.1124398,0.117202288
8.498752869,47.39566533,0.11772524,0.583066623
8.499202027,47.39566533,0.12360987,0.351831508
8.499651184,47.39566533,0.12005308,0.635082826
8.500100342,47.39566533,0.10769808,1.098289813
8.5005495,47.39566533,0.09390031,0.981000524
8.500998657,47.39566533,0.07740736,0.949808405
8.501447815,47.39566533,0.06044858,0.436785845
8.501896973,47.39566533,0.03139192,0.66060708
8.50234613,47.39566533,0.01352345,0.280540981
8.502795288,47.39566533,0.01683792,0.691561593
8.503244445,47.39566533,0.04486605,0.568272768
8.503693603,47.39566533,0.1025583,0.829003469
8.504142761,47.39566533,0.14671372,0.196366688
8.504591918,47.39566533,0.19131453,0.731909808
8.505041076,47.39566533,0.24535516,0.399005743
8.505490234,47.39566533,0.33080938,1.315546996
8.505939391,47.39566533,0.41569436,0.692208481
8.506388549,47.39566533,0.5757395,0.8270361
8.506837707,47.39566533,0.68698406,1.443918946
8.507286864,47.39566533,0.78731281,1.70816272
8.507736022,47.39566533,0.89456153,1.698213909
8.508185179,47.39566533,0.96821892,1.43042296
8.508634337,47.39566533,0.98490667,1.596764866
8.509083495,47.39566533,1.01102114,1.412501275
8.509532652,47.39566533,1.01296723,1.588977438
8.50998181,47.39566533,0.97483933,1.408231199
8.510430968,47.39566533,0.94288218,1.054478587
8.510880125,47.39566533,0.87525725,1.773163033
8.511329283,47.39566533,0.81482571,1.537648788
8.511778441,47.39566533,0.78252447,0.974438348
8.512227598,47.39566533,0.71779966,0.79711315
8.512676756,47.39566533,0.73760599,1.729521366
8.513125914,47.39566533,0.79933095,1.212226351
8.513575071,47.39566533,0.85074073,1.048464383
8.514024229,47.39566533,0.93874854,1.844085803
8.514473386,47.39566533,1.00067079,1.19501937
8.514922544,47.39566533,1.04233885,1.890520539
8.515371702,47.39566533,1.06939173,1.41085802
8.515820859,47.39566533,1.10372639,1.949872429
8.516270017,47.39566533,1.08149123,1.490228604
8.516719175,47.39566533,1.07952154,1.289457058
8.517168332,47.39566533,1.05741739,1.930540328
8.51761749,47.39566533,1.06098664,1.352482726
8.518066648,47.39566533,1.06473196,1.386815567
8.518515805,47.39566533,1.03678417,1.262710457
8.518964963,47.39566533,1.03602564,1.542267508
8.519414121,47.39566533,1.03330672,2.020823693
8.519863278,47.39566533,1.00635314,1.436330443
8.520312436,47.39566533,1.02158868,1.875654979
8.520761593,47.39566533,1.03434682,1.221963771
8.521210751,47.39566533,1.04603839,1.352254109
8.521659909,47.39566533,1.06532836,1.107226527
8.522109066,47.39566533,1.09726298,1.723573586
8.522558224,47.39566533,1.13258004,1.539433133
8.523007382,47.39566533,1.15597498,1.57347006
8.523456539,47.39566533,1.1958077,1.716361868
8.523905697,47.39566533,1.2193265,2.138458952
8.524354855,47.39566533,1.27528679,1.334026784
8.524804012,47.39566533,1.34448826,2.223091383
8.52525317,47.39566533,1.4544549,2.360523581
8.525702328,47.39566533,1.54692304,2.043896561
8.526151485,47.39566533,1.64848006,2.298930469
8.526600643,47.39566533,1.76874375,2.107694228
8.5270498,47.39566533,1.84495711,1.953826731
8.527498958,47.39566533,1.88871193,2.676646913
8.527948116,47.39566533,1.91219282,2.461180956
8.528397273,47.39566533,1.93391716,2.220849442
8.528846431,47.39566533,1.98750412,2.35369351
8.529295589,47.39566533,1.95113552,2.191441998
8.529744746,47.39566533,2.00838923,2.802212402
8.530193904,47.39566533,2.02961826,2.112642834
8.530643062,47.39566533,2.07330084,2.991502089
8.531092219,47.39566533,2.04086351,2.741765102
8.531541377,47.39566533,2.0494206,2.634137575
8.531990535,47.39566533,2.02745247,2.41036619
8.532439692,47.39566533,2.00295401,2.595345806
8.53288885,47.39566533,1.96239471,2.766650587
8.533338007,47.39566533,1.906286,2.414948659
8.533787165,47.39566533,1.85002995,2.53704992
8.534236323,47.39566533,1.80108833,2.609809118
8.53468548,47.39566533,1.73250437,2.148022539
8.535134638,47.39566533,1.69713914,2.017821295
8.535583796,47.39566533,1.61455703,1.801965503
8.536032953,47.39566533,1.59367311,2.23657943
8.536482111,47.39566533,1.56001127,1.783350816
8.536931269,47.39566533,1.53544843,1.860766298
8.537380426,47.39566533,1.5602845,1.731194649
8.537829584,47.39566533,1.59982884,1.826195024
8.538278742,47.39566533,1.62622511,2.390187983
8.538727899,47.39566533,1.69693029,2.623290153
8.539177057,47.39566533,1.78431404,1.869023553
8.539626214,47.39566533,1.8766681,2.316741844
8.540075372,47.39566533,1.96506369,2.56823419
8.54052453,47.39566533,2.08888268,2.877350595
8.540973687,47.39566533,2.17139268,2.275197972
8.541422845,47.39566533,2.27951169,3.027341025
8.541872003,47.39566533,2.28992701,2.878043728
8.54232116,47.39566533,2.28337979,2.615599544
8.542770318,47.39566533,2.24576998,2.946154038
8.543219476,47.39566533,2.19263601,2.852258901
8.543668633,47.39566533,2.08786798,2.889767553
8.544117791,47.39566533,1.93246746,2.073566878
8.544566949,47.39566533,1.75553787,2.731704765
8.545016106,47.39566533,1.59514689,2.051758469
8.545465264,47.39566533,1.36984217,2.141175405
8.545914421,47.39566533,1.17551863,1.243525443
8.546363579,47.39566533,0.96885794,1.106126415
8.546812737,47.39566533,0.80638444,1.580752989
8.547261894,47.39566533,0.63076097,1.514927696
8.547711052,47.39566533,0.5112316,1.144506702
8.54816021,47.39566533,0.4099431,0.825188958
8.548609367,47.39566533,0.31707171,0.849477392
8.549058525,47.39566533,0.24749163,1.008518795
8.549507683,47.39566533,0.1778322,0.765879658
8.54995684,47.39566533,0.12531082,0.93656057
8.550405998,47.39566533,0.107839,0.321851138
8.550855155,47.39566533,0.10387786,0.470155424
8.551304313,47.39566533,0.10774218,0.508191811
8.551753471,47.39566533,0.11681304,0.874589437
8.552202628,47.39566533,0.12069852,0.678483891
8.552651786,47.39566533,0.12697762,1.013211227
8.553100944,47.39566533,0.12513612,1.109041149
8.553550101,47.39566533,0.11555507,0.27243871
8.553999259,47.39566533,0.10342894,0.191717179
8.554448417,47.39566533,0.08472075,0.575454009
8.554897574,47.39566533,0.06737207,0.231975955
8.555346732,47.39566533,0.04777038,0.359443011
8.55579589,47.39566533,0.03387775,0.472944242
8.556245047,47.39566533,0.01659708,0.930862043
8.556694205,47.39566533,0.00627019,0.304074821
8.557143362,47.39566533,0,0.59884909
8.55759252,47.39566533,0,0.030090352
8.558041678,47.39566533,0,0.417947838
8.558490835,47.39566533,0,0.04735705
8.558939993,47.39566533,0,0.553025339
8.559389151,47.39566533,0,0.241476607
8.559838308,47.39566533,0,0.355013259
8.560287466,47.39566533,0,0.769507574
8.560736624,47.39566533,0,0.373268417
8.561185781,47.39566533,0,0.44810857
8.561634939,47.39566533,0,0.461929717
8.562084097,47.39566533,0,0.385025249
